PRES hPa,HGHT m,TEMP C,DWPT C,RELH %,MIXR g/kg,DRCT deg,SPED m/s,THTA K,THTE K,THTV K
811.3,1919,5.3,-14.4,23,1.55,339,3.5,295.6,300.5,295.9
810.8,1923,5.3,-14.4,23,1.54,340,3.5,295.6,300.5,295.9
810.4,1928,5.2,-14.4,23,1.54,340,3.4,295.6,300.5,295.9
809.9,1932,5.2,-14.5,23,1.54,340,3.4,295.6,300.5,295.9
809.5,1937,5.2,-14.5,23,1.53,340,3.3,295.6,300.5,295.9
808.9,1942,5.1,-14.6,23,1.53,341,3.3,295.7,300.5,295.9
808.4,1947,5.1,-14.6,23,1.52,341,3.2,295.7,300.5,296
807.9,1953,5.1,-14.6,22,1.52,341,3.2,295.7,300.5,296
807.4,1958,5,-14.7,22,1.52,342,3.1,295.7,300.5,296
806.9,1963,5,-14.7,22,1.51,342,3.1,295.7,300.5,296
806.4,1968,5,-14.8,22,1.51,342,3,295.8,300.5,296
805.8,1974,4.9,-14.8,22,1.51,343,3,295.8,300.6,296.1
805.3,1979,4.9,-14.8,22,1.5,342,2.9,295.8,300.6,296.1
804.8,1984,4.9,-14.9,22,1.5,341,2.8,295.8,300.6,296.1
804.2,1990,4.8,-14.9,22,1.49,340,2.7,295.8,300.5,296.1
803.7,1995,4.8,-15,22,1.49,338,2.6,295.8,300.5,296.1
803.2,2001,4.7,-15,22,1.48,337,2.5,295.8,300.5,296.1
802.6,2006,4.7,-15.1,22,1.48,336,2.5,295.8,300.5,296.1
802,2012,4.6,-15.1,22,1.47,334,2.4,295.9,300.5,296.1
801.4,2018,4.6,-15.2,22,1.47,332,2.3,295.9,300.5,296.1
800.9,2024,4.5,-15.2,22,1.46,330,2.2,295.9,300.5,296.1
800.3,2030,4.5,-15.3,22,1.46,328,2.1,295.9,300.5,296.1
799.7,2036,4.5,-15.3,22,1.45,326,2,295.9,300.5,296.2
799.1,2042,4.4,-15.4,22,1.45,324,2,295.9,300.5,296.2
798.6,2048,4.4,-15.4,22,1.44,321,1.9,295.9,300.5,296.2
798,2053,4.3,-15.4,22,1.44,318,1.8,295.9,300.5,296.2
797.4,2059,4.3,-15.5,22,1.44,315,1.7,296,300.6,296.2
796.8,2065,4.3,-15.6,22,1.43,311,1.6,296,300.6,296.3
796.2,2071,4.2,-15.6,22,1.42,307,1.5,296,300.6,296.3
795.6,2077,4.2,-15.7,22,1.41,303,1.5,296.1,300.6,296.3
795.1,2083,4.2,-15.8,22,1.41,298,1.4,296.1,300.6,296.4
794.5,2089,4.2,-15.9,22,1.4,293,1.3,296.1,300.6,296.4
793.9,2094,4.1,-15.9,22,1.39,286,1.4,296.2,300.6,296.4
793.3,2100,4.1,-16,21,1.38,279,1.5,296.2,300.6,296.5
792.7,2107,4.1,-16.1,21,1.38,272,1.6,296.2,300.6,296.5
792.1,2114,4,-16.2,21,1.37,265,1.7,296.3,300.6,296.5
791.5,2120,4,-16.2,21,1.36,260,1.8,296.3,300.7,296.6
790.9,2127,4,-16.3,21,1.35,254,2,296.4,300.7,296.6
790.2,2134,4,-16.4,21,1.34,250,2.1,296.4,300.7,296.6
789.6,2140,3.9,-16.5,21,1.34,246,2.2,296.4,300.7,296.7
789,2145,3.9,-16.5,21,1.33,242,2.3,296.5,300.7,296.7
788.5,2150,3.9,-16.6,21,1.32,239,2.4,296.5,300.7,296.7
788.1,2155,3.8,-16.6,21,1.32,236,2.5,296.5,300.7,296.7
787.6,2161,3.8,-16.7,21,1.31,234,2.6,296.5,300.7,296.7
787.1,2165,3.8,-16.8,21,1.31,232,2.7,296.5,300.7,296.8
786.7,2170,3.7,-16.8,21,1.3,230,2.8,296.5,300.7,296.8
786.2,2174,3.7,-16.9,21,1.3,228,2.9,296.5,300.7,296.8
785.7,2179,3.7,-16.9,21,1.29,226,3.1,296.6,300.7,296.8
785.3,2183,3.6,-17,20,1.29,225,3.2,296.6,300.7,296.8
784.9,2187,3.6,-17,20,1.28,224,3.3,296.6,300.7,296.8
784.4,2192,3.6,-17.1,20,1.28,222,3.4,296.6,300.7,296.8
784,2197,3.5,-17.1,20,1.27,221,3.5,296.6,300.7,296.8
783.5,2202,3.5,-17.2,20,1.27,220,3.6,296.6,300.7,296.9
783,2207,3.5,-17.3,20,1.26,218,3.7,296.6,300.7,296.9
782.6,2212,3.4,-17.3,20,1.26,217,3.8,296.7,300.7,296.9
782.1,2217,3.4,-17.4,20,1.25,216,3.9,296.7,300.7,296.9
781.6,2222,3.4,-17.4,20,1.25,214,4,296.7,300.7,296.9
781.1,2226,3.3,-17.5,20,1.24,213,4.1,296.7,300.7,296.9
780.6,2232,3.3,-17.5,20,1.24,212,4.2,296.7,300.7,296.9
780.1,2237,3.3,-17.6,20,1.23,211,4.2,296.7,300.7,296.9
779.6,2242,3.2,-17.6,20,1.23,210,4.3,296.7,300.7,297
779.1,2248,3.2,-17.7,20,1.22,209,4.4,296.8,300.7,297
778.6,2253,3.1,-17.7,20,1.22,208,4.5,296.8,300.7,297
778.1,2258,3.1,-17.8,20,1.21,207,4.6,296.8,300.7,297
777.6,2263,3.1,-17.9,20,1.21,206,4.7,296.8,300.7,297
777,2269,3,-17.9,20,1.2,205,4.8,296.8,300.7,297
776.7,2272,3,-17.9,20,1.2,204,4.9,296.9,300.7,297.1
776.3,2277,3.1,-17.9,20,1.2,203,5,297,300.8,297.2
775.8,2282,3.1,-17.9,20,1.2,202,5.1,297,300.9,297.3
775.4,2286,3.1,-17.9,20,1.21,202,5.2,297.1,301,297.3
774.9,2291,3.2,-17.9,20,1.21,201,5.3,297.2,301.1,297.4
774.4,2296,3.2,-17.9,20,1.21,200,5.4,297.3,301.2,297.5
774,2301,3.3,-17.9,20,1.21,198,5.5,297.4,301.3,297.6
773.5,2306,3.3,-17.9,19,1.21,196,5.6,297.5,301.4,297.7
773,2311,3.3,-17.9,19,1.21,193,5.7,297.6,301.5,297.8
772.6,2316,3.4,-17.8,19,1.22,191,5.8,297.7,301.6,297.9
772.1,2321,3.4,-17.8,19,1.22,189,5.9,297.7,301.7,298
771.6,2325,3.4,-17.8,19,1.22,187,6,297.8,301.8,298.1
771.1,2330,3.5,-17.8,19,1.22,185,6.1,297.9,301.9,298.1
770.7,2335,3.5,-17.8,19,1.22,183,6.2,298,302,298.2
770.2,2340,3.5,-17.8,19,1.22,182,6.4,298.1,302,298.3
769.7,2345,3.5,-17.8,19,1.22,180,6.5,298.2,302.1,298.4
769.2,2351,3.6,-17.8,19,1.22,178,6.6,298.3,302.2,298.5
768.7,2356,3.6,-17.8,19,1.22,176,6.7,298.3,302.3,298.6
768.2,2362,3.6,-17.9,19,1.22,175,6.8,298.4,302.4,298.7
767.7,2367,3.6,-17.9,19,1.22,173,6.9,298.5,302.5,298.7
767.2,2373,3.7,-17.9,19,1.22,172,7,298.6,302.6,298.8
766.6,2378,3.7,-17.9,19,1.22,170,7.1,298.7,302.7,298.9
766.1,2384,3.7,-17.9,19,1.22,169,7.2,298.8,302.7,299
765.6,2389,3.8,-17.9,19,1.22,168,7.3,298.9,302.8,299.1
765.2,2394,3.8,-17.9,19,1.22,167,7.4,298.9,302.9,299.2
764.7,2400,3.8,-17.9,19,1.22,165,7.5,299,303,299.2
764.2,2405,3.8,-17.9,19,1.22,165,7.6,299.1,303.1,299.3
763.6,2411,3.8,-18,19,1.21,166,7.7,299.1,303.1,299.4
763.2,2414,3.8,-18,19,1.21,166,7.7,299.1,303.1,299.4
762.8,2419,3.7,-18,19,1.21,166,7.8,299.2,303.1,299.4
762.3,2424,3.7,-18.1,19,1.21,166,7.9,299.2,303.1,299.4
761.9,2429,3.7,-18.1,19,1.21,166,7.9,299.2,303.1,299.4
761.4,2433,3.6,-18.1,19,1.21,166,8,299.2,303.1,299.4
761,2438,3.6,-18.1,19,1.21,166,8,299.2,303.1,299.4
760.5,2443,3.6,-18.1,19,1.21,166,8.1,299.2,303.1,299.4
760,2448,3.5,-18.2,19,1.2,166,8.2,299.2,303.2,299.5
759.6,2453,3.5,-18.2,19,1.2,166,8.2,299.2,303.2,299.5
759.1,2458,3.4,-18.2,19,1.2,166,8.3,299.3,303.2,299.5
758.7,2463,3.4,-18.2,19,1.2,166,8.4,299.3,303.2,299.5
758.2,2467,3.4,-18.2,19,1.2,166,8.4,299.3,303.2,299.5
757.8,2472,3.3,-18.3,19,1.2,166,8.5,299.3,303.2,299.5
757.3,2477,3.3,-18.3,19,1.19,166,8.5,299.3,303.2,299.5
756.8,2482,3.2,-18.3,19,1.19,166,8.6,299.3,303.2,299.5
756.3,2488,3.2,-18.4,19,1.19,166,8.7,299.3,303.2,299.5
755.8,2493,3.2,-18.4,19,1.19,166,8.7,299.3,303.2,299.5
755.3,2499,3.1,-18.4,19,1.19,166,8.8,299.3,303.2,299.5
754.8,2505,3.1,-18.4,19,1.18,167,8.7,299.3,303.2,299.5
754.2,2510,3,-18.5,19,1.18,168,8.6,299.3,303.2,299.6
753.7,2516,3,-18.5,19,1.18,169,8.6,299.4,303.2,299.6
753.2,2521,2.9,-18.5,19,1.18,169,8.5,299.4,303.2,299.6
752.7,2527,2.9,-18.6,19,1.18,170,8.4,299.4,303.2,299.6
752.1,2533,2.8,-18.6,19,1.17,171,8.4,299.4,303.2,299.6
751.6,2538,2.8,-18.6,19,1.17,172,8.3,299.4,303.2,299.6
751.1,2544,2.7,-18.6,19,1.17,172,8.2,299.4,303.2,299.6
750.5,2550,2.7,-18.6,19,1.17,173,8.2,299.4,303.3,299.7
750,2556,2.7,-18.7,19,1.17,174,8.1,299.5,303.3,299.7
749.4,2562,2.7,-18.7,19,1.17,175,8.1,299.5,303.3,299.7
748.9,2568,2.7,-18.7,19,1.17,176,8,299.6,303.4,299.8
748.3,2574,2.6,-18.7,19,1.17,176,8,299.6,303.4,299.8
747.8,2580,2.6,-18.7,19,1.17,177,7.9,299.6,303.4,299.8
747.3,2585,2.6,-18.7,19,1.17,178,7.8,299.7,303.5,299.9
746.8,2591,2.6,-18.7,19,1.17,179,7.8,299.7,303.5,299.9
746.3,2596,2.5,-18.7,19,1.17,180,7.8,299.7,303.6,299.9
745.7,2602,2.5,-18.7,19,1.17,181,7.7,299.8,303.6,300
745.2,2607,2.5,-18.7,19,1.17,182,7.7,299.8,303.6,300
744.7,2613,2.5,-18.7,19,1.17,183,7.6,299.8,303.7,300.1
744.2,2619,2.4,-18.7,19,1.17,183,7.6,299.9,303.7,300.1
743.7,2624,2.4,-18.7,19,1.18,184,7.5,299.9,303.7,300.1
743.2,2630,2.4,-18.7,19,1.18,185,7.5,299.9,303.8,300.1
742.7,2636,2.4,-18.7,19,1.18,186,7.4,299.9,303.8,300.2
742.2,2641,2.3,-18.7,19,1.18,187,7.4,300,303.8,300.2
741.7,2645,2.3,-18.7,19,1.18,187,7.4,300,303.9,300.2
741.3,2650,2.3,-18.7,20,1.18,188,7.3,300,303.9,300.3
740.9,2655,2.3,-18.7,20,1.18,189,7.3,300,303.9,300.3
740.4,2660,2.2,-18.6,20,1.19,190,7.3,300.1,303.9,300.3
740,2665,2.2,-18.6,20,1.19,191,7.3,300.1,304,300.3
739.5,2669,2.2,-18.6,20,1.19,192,7.2,300.1,304,300.3
739.1,2674,2.2,-18.6,20,1.19,192,7.2,300.1,304,300.4
738.7,2678,2.1,-18.6,20,1.19,193,7.2,300.2,304.1,300.4
738.3,2683,2.1,-18.6,20,1.19,194,7.1,300.2,304.1,300.4
737.9,2687,2.1,-18.6,20,1.19,195,7,300.2,304.1,300.4
737.4,2692,2,-18.6,20,1.2,196,7,300.2,304.1,300.4
737,2697,2,-18.6,20,1.2,197,7,300.2,304.1,300.4
736.5,2702,2,-18.6,20,1.2,198,7,300.2,304.1,300.4
736,2708,1.9,-18.6,20,1.2,199,7,300.2,304.1,300.5
735.5,2713,1.9,-18.6,20,1.2,200,6.9,300.2,304.2,300.5
734.9,2719,1.8,-18.6,20,1.2,200,6.9,300.3,304.2,300.5
734.4,2724,1.8,-18.6,20,1.2,200,6.9,300.3,304.2,300.5
733.9,2731,1.7,-18.6,20,1.2,201,6.9,300.3,304.2,300.5
733.4,2737,1.7,-18.6,20,1.2,201,6.9,300.3,304.2,300.5
732.8,2744,1.7,-18.6,21,1.2,201,6.9,300.3,304.3,300.6
732.2,2751,1.6,-18.6,21,1.2,202,6.9,300.4,304.3,300.6
731.7,2757,1.6,-18.6,21,1.2,202,6.9,300.4,304.3,300.6
731.1,2763,1.5,-18.6,21,1.2,203,6.9,300.4,304.3,300.6
730.5,2768,1.5,-18.6,21,1.2,203,6.9,300.4,304.4,300.6
730.1,2773,1.4,-18.6,21,1.2,203,6.8,300.4,304.3,300.6
729.7,2778,1.4,-18.7,21,1.2,204,6.8,300.4,304.3,300.6
729.2,2783,1.4,-18.7,21,1.2,204,6.8,300.4,304.4,300.7
728.8,2788,1.3,-18.7,21,1.2,205,6.8,300.4,304.4,300.7
728.4,2792,1.3,-18.7,21,1.2,205,6.8,300.4,304.4,300.6
727.9,2797,1.2,-18.7,21,1.2,206,6.8,300.4,304.4,300.7
727.5,2801,1.2,-18.7,21,1.2,206,6.8,300.4,304.4,300.7
727.1,2806,1.1,-18.7,21,1.2,206,6.8,300.4,304.4,300.7
726.6,2810,1.1,-18.8,21,1.2,207,6.8,300.5,304.4,300.7
726.2,2815,1.1,-18.8,21,1.2,207,6.8,300.5,304.4,300.7
725.8,2820,1,-18.8,21,1.2,208,6.8,300.4,304.4,300.7
725.4,2825,1,-18.8,21,1.19,207,6.8,300.5,304.4,300.7
724.9,2830,0.9,-18.8,21,1.19,207,6.8,300.5,304.4,300.7
724.4,2835,0.9,-18.8,21,1.19,207,6.8,300.5,304.4,300.7
723.9,2841,0.9,-18.9,21,1.19,207,6.8,300.5,304.4,300.7
723.4,2846,0.8,-18.9,21,1.18,207,6.8,300.5,304.4,300.7
722.9,2852,0.8,-19,21,1.18,207,6.8,300.5,304.4,300.7
722.4,2858,0.7,-19,21,1.17,207,6.8,300.5,304.4,300.8
721.9,2864,0.7,-19.1,21,1.17,207,6.8,300.6,304.4,300.8
721.3,2870,0.6,-19.2,21,1.17,207,6.8,300.6,304.4,300.8
720.8,2876,0.6,-19.2,21,1.16,207,6.8,300.6,304.4,300.8
720.3,2881,0.6,-19.3,21,1.16,206,6.9,300.6,304.4,300.8
719.8,2887,0.5,-19.3,21,1.15,206,6.9,300.6,304.4,300.8
719.2,2893,0.5,-19.4,21,1.15,206,6.9,300.7,304.4,300.9
718.7,2899,0.4,-19.4,21,1.14,206,6.9,300.7,304.4,300.9
718.2,2905,0.4,-19.5,21,1.14,206,6.9,300.7,304.4,300.9
717.7,2911,0.4,-19.5,21,1.14,206,6.9,300.7,304.5,300.9
717.2,2916,0.4,-19.6,21,1.13,206,6.9,300.8,304.5,301
716.7,2922,0.4,-19.6,21,1.13,206,6.9,300.8,304.5,301
716.2,2927,0.4,-19.7,21,1.12,206,6.9,300.9,304.6,301.1
715.6,2933,0.4,-19.7,20,1.12,206,6.9,301,304.6,301.2
715.1,2938,0.4,-19.8,20,1.11,206,6.9,301,304.7,301.2
714.6,2945,0.4,-19.8,20,1.11,206,6.9,301.1,304.7,301.3
714,2951,0.3,-19.9,20,1.11,206,6.9,301.1,304.8,301.3
713.5,2957,0.3,-19.9,20,1.1,206,6.8,301.2,304.8,301.4
712.9,2963,0.3,-20,20,1.1,206,6.8,301.2,304.9,301.4
712.5,2970,0.3,-20.1,20,1.09,206,6.8,301.3,304.9,301.5
712.1,2975,0.3,-20.1,20,1.09,206,6.8,301.3,304.9,301.5
711.6,2980,0.3,-20.2,20,1.08,206,6.8,301.4,305,301.6
711.2,2984,0.3,-20.2,20,1.08,206,6.8,301.4,305,301.6
710.8,2989,0.3,-20.3,20,1.07,206,6.7,301.4,305,301.6
710.3,2993,0.2,-20.3,20,1.07,206,6.7,301.5,305,301.7
709.9,2998,0.2,-20.4,20,1.06,206,6.7,301.5,305,301.7
709.5,3002,0.2,-20.5,19,1.06,206,6.7,301.5,305,301.7
709.1,3007,0.2,-20.5,19,1.05,207,6.7,301.5,305,301.7
708.7,3011,0.1,-20.6,19,1.05,207,6.7,301.5,305,301.7
708.3,3016,0.1,-20.6,19,1.04,207,6.6,301.6,305,301.7
707.9,3020,0.1,-20.7,19,1.04,207,6.6,301.6,305,301.8
707.5,3025,0.1,-20.7,19,1.04,207,6.6,301.6,305,301.8
707.1,3029,0,-20.8,19,1.03,207,6.6,301.6,305,301.8
706.7,3034,0,-20.9,19,1.03,207,6.6,301.6,305,301.8
706.3,3038,0,-20.9,19,1.02,208,6.6,301.7,305.1,301.9
706,3042,0,-21,19,1.02,208,6.7,301.7,305,301.9
705.6,3047,-0.1,-21,19,1.01,209,6.7,301.7,305,301.9
705.1,3052,-0.1,-21.1,19,1,209,6.7,301.7,305.1,301.9
704.6,3057,-0.1,-21.2,19,1,210,6.8,301.8,305.1,301.9
704.2,3062,-0.1,-21.3,18,0.99,211,6.8,301.8,305.1,302
703.7,3068,-0.2,-21.4,18,0.98,211,6.9,301.8,305.1,302
703.2,3073,-0.2,-21.6,18,0.97,212,6.9,301.8,305.1,302
702.8,3078,-0.2,-21.7,18,0.96,212,7,301.9,305.1,302
702.2,3086,-0.3,-21.8,18,0.95,213,7,301.9,305.1,302.1
701.6,3093,-0.3,-21.9,18,0.95,213,7.1,301.9,305.1,302.1
700.9,3100,-0.3,-22,18,0.94,214,7.1,302,305.1,302.2
700.3,3107,-0.3,-22.1,18,0.93,215,7.2,302,305.1,302.2
700,3111,-0.4,-22.2,17,0.93,215,7.2,302.1,305.1,302.2
699.1,3120,-0.4,-22.3,17,0.91,216,7.3,302.1,305.2,302.3
698.6,3126,-0.4,-22.4,17,0.91,216,7.3,302.2,305.2,302.3
698.2,3131,-0.4,-22.5,17,0.9,217,7.4,302.2,305.2,302.3
697.7,3137,-0.5,-22.7,17,0.89,217,7.4,302.2,305.2,302.4
697.2,3142,-0.5,-22.8,17,0.88,218,7.5,302.2,305.2,302.4
696.7,3148,-0.5,-22.9,17,0.87,218,7.5,302.3,305.2,302.4
696.2,3153,-0.5,-23,16,0.86,219,7.7,302.3,305.2,302.5
695.8,3159,-0.6,-23.2,16,0.85,220,7.9,302.3,305.2,302.5
695.3,3164,-0.6,-23.3,16,0.84,220,8.1,302.4,305.2,302.5
694.9,3169,-0.6,-23.4,16,0.83,221,8.3,302.4,305.2,302.6
694.4,3174,-0.6,-23.5,16,0.82,222,8.5,302.4,305.2,302.6
694,3180,-0.7,-23.7,16,0.82,222,8.7,302.5,305.2,302.6
693.5,3184,-0.7,-23.8,15,0.81,223,9,302.5,305.2,302.6
693.1,3189,-0.7,-23.9,15,0.8,223,9.2,302.5,305.2,302.7
692.7,3194,-0.7,-24.1,15,0.79,224,9.4,302.5,305.2,302.7
692.3,3198,-0.8,-24.2,15,0.78,224,9.6,302.5,305.2,302.7
691.8,3203,-0.8,-24.3,15,0.77,225,9.8,302.6,305.2,302.7
691.4,3208,-0.8,-24.4,15,0.77,225,10,302.6,305.2,302.7
691,3213,-0.9,-24.5,15,0.76,226,10.2,302.6,305.1,302.7
690.5,3219,-0.9,-24.6,15,0.75,226,10.4,302.6,305.1,302.7
690,3225,-1,-24.8,15,0.74,226,10.7,302.6,305.1,302.8
689.6,3230,-1,-24.9,14,0.74,227,10.9,302.6,305.1,302.8
689.1,3236,-1,-25,14,0.73,227,11.1,302.7,305.1,302.8
688.6,3241,-1.1,-25.1,14,0.72,228,11.3,302.7,305.1,302.8
688.1,3247,-1.1,-25.2,14,0.72,228,11.5,302.7,305.1,302.8
687.7,3252,-1.2,-25.3,14,0.71,228,11.7,302.7,305.1,302.8
687.2,3257,-1.2,-25.4,14,0.71,228,11.7,302.7,305.1,302.8
686.8,3263,-1.2,-25.5,14,0.7,229,11.7,302.7,305.1,302.9
686.3,3268,-1.3,-25.6,14,0.69,229,11.7,302.8,305.1,302.9
685.9,3273,-1.3,-25.8,14,0.68,229,11.8,302.8,305.1,302.9
685.4,3278,-1.3,-26,13,0.67,229,11.8,302.8,305.1,303
685,3282,-1.3,-26.3,13,0.65,229,11.8,302.9,305.1,303
684.6,3287,-1.3,-26.5,13,0.64,229,11.8,302.9,305.1,303
684.2,3292,-1.3,-26.8,12,0.62,229,11.8,302.9,305.1,303.1
683.8,3297,-1.4,-27.1,12,0.61,230,11.8,303,305.1,303.1
683.4,3301,-1.4,-27.3,12,0.6,230,11.8,303,305.1,303.1
683,3306,-1.4,-27.6,12,0.58,230,11.8,303,305,303.1
682.6,3310,-1.4,-27.9,11,0.57,230,11.8,303.1,305,303.2
682.1,3315,-1.4,-28.2,11,0.55,230,11.8,303.1,305,303.2
681.7,3320,-1.4,-28.5,11,0.54,230,11.8,303.1,305,303.2
681.2,3326,-1.4,-28.8,10,0.52,231,11.8,303.2,305,303.3
680.8,3332,-1.5,-29.1,10,0.51,231,11.8,303.2,305,303.3
680.3,3337,-1.5,-29.4,10,0.49,231,11.8,303.3,305,303.4
679.8,3343,-1.5,-29.8,9,0.47,231,11.8,303.3,305,303.4
679.4,3349,-1.5,-30.3,9,0.46,231,11.9,303.4,304.9,303.4
678.9,3355,-1.5,-30.7,9,0.44,231,11.9,303.4,304.9,303.5
678.4,3360,-1.5,-31.2,8,0.42,232,11.9,303.5,304.9,303.5
678,3365,-1.5,-31.7,8,0.4,233,11.9,303.5,304.9,303.6
677.5,3371,-1.6,-32.2,8,0.38,234,12,303.5,304.9,303.6
677,3376,-1.6,-32.7,7,0.36,235,12,303.6,304.9,303.7
676.6,3381,-1.6,-33.3,7,0.34,235,12,303.6,304.9,303.7
676.1,3387,-1.6,-33.9,6,0.32,236,12.1,303.7,304.8,303.8
675.6,3392,-1.6,-34.5,6,0.3,237,12.1,303.7,304.8,303.8
675.1,3398,-1.6,-35.2,6,0.29,238,12.2,303.8,304.8,303.8
674.7,3404,-1.6,-35.9,5,0.27,239,12.2,303.8,304.8,303.9
