PRES hPa,HGHT m,TEMP C,DWPT C,RELH %,MIXR g/kg,DRCT deg,SPED m/s,THTA K,THTE K,THTV K
834,1641,5.9,-9.8,31,2.18,357,1.9,293.9,300.6,294.3
833.5,1646,5.9,-9.8,31,2.18,356,2,293.9,300.6,294.3
833,1651,5.8,-9.8,32,2.18,355,2,293.9,300.6,294.3
832.5,1656,5.7,-9.8,32,2.18,354,2,293.9,300.6,294.3
831.9,1663,5.7,-9.8,32,2.18,353,2.1,293.9,300.6,294.3
831.2,1669,5.6,-9.8,32,2.18,352,2.1,293.9,300.6,294.3
830.5,1676,5.6,-9.8,32,2.18,351,2.1,293.9,300.6,294.3
829.9,1682,5.5,-9.8,32,2.18,350,2.1,293.9,300.6,294.3
829.2,1689,5.4,-9.8,32,2.18,349,2.2,293.9,300.6,294.3
828.6,1695,5.4,-9.8,32,2.19,348,2.2,293.9,300.6,294.3
827.9,1701,5.3,-9.8,33,2.19,347,2.2,293.9,300.6,294.3
827.3,1708,5.3,-9.8,33,2.19,346,2.3,293.9,300.6,294.3
826.7,1714,5.2,-9.8,33,2.19,346,2.3,293.9,300.6,294.3
826,1720,5.1,-9.8,33,2.19,346,2.3,293.9,300.6,294.3
825.4,1726,5.1,-9.9,33,2.19,346,2.3,293.9,300.6,294.3
824.7,1733,5,-9.9,33,2.19,346,2.3,293.9,300.7,294.3
824,1740,5,-9.9,33,2.19,346,2.3,293.9,300.7,294.3
823.3,1747,4.9,-9.9,33,2.19,346,2.3,293.9,300.7,294.3
822.7,1754,4.8,-9.9,34,2.19,347,2.3,293.9,300.7,294.3
822,1761,4.8,-9.9,34,2.19,347,2.3,293.9,300.7,294.3
821.3,1768,4.7,-9.9,34,2.19,347,2.3,293.9,300.7,294.3
820.6,1774,4.7,-9.9,34,2.19,347,2.3,293.9,300.7,294.3
819.9,1781,4.6,-9.9,34,2.19,347,2.3,294,300.7,294.3
819.3,1788,4.5,-9.9,34,2.19,347,2.3,294,300.7,294.3
818.6,1794,4.5,-9.9,34,2.19,347,2.3,294,300.7,294.4
818.1,1800,4.4,-9.9,34,2.19,348,2.3,294,300.7,294.3
817.3,1807,4.4,-10,34,2.19,348,2.3,294,300.7,294.4
816.7,1813,4.3,-10,35,2.19,348,2.3,294,300.7,294.4
816.1,1818,4.2,-10,35,2.19,348,2.3,294,300.7,294.4
815.5,1824,4.2,-10,35,2.19,348,2.3,293.9,300.7,294.3
815,1829,4.1,-10,35,2.19,348,2.4,293.9,300.7,294.3
814.4,1835,4,-10,35,2.19,349,2.4,293.9,300.7,294.3
813.8,1840,4,-10.1,35,2.19,349,2.4,293.9,300.7,294.3
813.3,1847,3.9,-10.1,35,2.18,347,2.3,293.9,300.6,294.3
812.6,1854,3.9,-10.1,35,2.18,345,2.3,293.9,300.6,294.3
812,1860,3.8,-10.1,35,2.18,343,2.3,293.9,300.6,294.3
811.3,1867,3.7,-10.1,36,2.18,341,2.3,293.9,300.6,294.3
810.7,1873,3.7,-10.1,36,2.18,339,2.3,293.9,300.6,294.3
810,1879,3.6,-10.2,36,2.18,337,2.2,293.9,300.6,294.3
809.4,1886,3.5,-10.2,36,2.18,334,2.2,293.9,300.6,294.3
808.7,1892,3.5,-10.2,36,2.17,332,2.2,293.9,300.6,294.3
808.1,1898,3.4,-10.2,36,2.17,330,2.2,293.9,300.6,294.3
807.4,1905,3.3,-10.2,36,2.17,327,2.2,293.9,300.6,294.3
806.7,1912,3.3,-10.3,36,2.17,325,2.2,293.9,300.6,294.3
806.1,1919,3.2,-10.3,36,2.17,322,2.1,293.9,300.6,294.3
805.4,1926,3.1,-10.3,37,2.17,319,2.1,293.9,300.6,294.3
804.7,1933,3.1,-10.3,37,2.17,317,2.1,293.9,300.6,294.3
804,1940,3,-10.3,37,2.17,314,2.1,293.9,300.6,294.3
803.4,1947,2.9,-10.3,37,2.17,312,2.1,293.9,300.6,294.3
802.7,1954,2.9,-10.3,37,2.17,309,2,293.9,300.6,294.3
802,1960,2.8,-10.4,37,2.17,306,2,293.9,300.6,294.3
801.3,1967,2.7,-10.4,37,2.16,304,2,293.9,300.6,294.3
800.7,1974,2.6,-10.4,38,2.16,301,2,293.9,300.5,294.3
800,1980,2.6,-10.4,38,2.16,300,2,293.9,300.5,294.3
799.4,1987,2.5,-10.4,38,2.16,298,2,293.9,300.5,294.3
798.8,1994,2.5,-10.4,38,2.16,297,2,293.9,300.6,294.3
798.1,2000,2.4,-10.4,38,2.16,296,2,293.9,300.6,294.3
797.5,2005,2.4,-10.4,38,2.16,294,2.1,293.9,300.6,294.3
797,2011,2.3,-10.4,38,2.16,293,2.1,293.9,300.6,294.3
796.4,2017,2.3,-10.5,38,2.16,291,2.1,293.9,300.6,294.3
795.9,2022,2.2,-10.5,38,2.16,290,2.1,293.9,300.6,294.3
795.4,2028,2.2,-10.5,39,2.16,289,2.1,293.9,300.6,294.3
794.8,2033,2.1,-10.5,39,2.16,287,2.1,293.9,300.6,294.3
794.3,2038,2.1,-10.5,39,2.16,286,2.1,293.9,300.6,294.3
793.8,2043,2,-10.5,39,2.16,285,2.2,294,300.6,294.3
793.3,2048,2,-10.5,39,2.16,283,2.2,294,300.6,294.3
792.9,2052,1.9,-10.6,39,2.16,282,2.2,293.9,300.6,294.3
792.4,2057,1.9,-10.6,39,2.16,281,2.2,294,300.6,294.3
791.9,2062,1.9,-10.6,39,2.16,280,2.2,294,300.6,294.4
791.4,2067,1.8,-10.6,39,2.16,279,2.2,294,300.7,294.4
791,2072,1.8,-10.6,39,2.16,277,2.2,294,300.7,294.4
790.5,2077,1.8,-10.6,39,2.16,276,2.2,294,300.7,294.4
790,2082,1.8,-10.6,39,2.16,275,2.3,294.1,300.7,294.4
789.5,2087,1.7,-10.6,39,2.16,277,2.3,294.1,300.7,294.5
789,2092,1.7,-10.6,39,2.15,279,2.2,294.1,300.7,294.5
788.6,2096,1.7,-10.6,39,2.15,280,2.2,294.1,300.8,294.5
788.2,2100,1.7,-10.7,39,2.15,282,2.2,294.1,300.8,294.5
787.7,2106,1.6,-10.7,40,2.15,284,2.2,294.2,300.8,294.5
787.2,2110,1.6,-10.7,40,2.15,286,2.2,294.2,300.8,294.6
786.8,2115,1.6,-10.7,40,2.15,288,2.1,294.2,300.8,294.6
786.4,2119,1.5,-10.7,40,2.15,290,2.1,294.2,300.8,294.6
785.9,2123,1.5,-10.7,40,2.15,292,2.1,294.2,300.9,294.6
785.5,2128,1.5,-10.7,40,2.15,294,2.1,294.3,300.9,294.6
785,2132,1.5,-10.7,40,2.15,296,2.1,294.3,300.9,294.7
784.6,2136,1.5,-10.7,40,2.15,299,2,294.3,301,294.7
784.2,2141,1.5,-10.7,40,2.16,301,2,294.4,301,294.7
783.7,2145,1.4,-10.7,40,2.16,303,2,294.4,301,294.8
783.3,2150,1.4,-10.7,40,2.16,306,2,294.4,301.1,294.8
782.8,2155,1.4,-10.7,40,2.16,308,2,294.4,301.1,294.8
782.3,2161,1.4,-10.7,40,2.16,310,1.9,294.5,301.2,294.9
781.8,2166,1.4,-10.7,40,2.17,313,1.9,294.5,301.2,294.9
781.3,2171,1.3,-10.7,40,2.17,315,1.9,294.5,301.2,294.9
780.8,2176,1.3,-10.7,40,2.17,317,1.9,294.6,301.3,295
780.3,2181,1.3,-10.7,40,2.17,318,1.9,294.6,301.3,295
779.7,2187,1.3,-10.7,41,2.17,319,1.8,294.7,301.4,295.1
779.1,2193,1.3,-10.7,41,2.17,319,1.8,294.7,301.4,295.1
778.6,2199,1.2,-10.7,41,2.18,320,1.8,294.7,301.4,295.1
778,2205,1.2,-10.7,41,2.18,321,1.7,294.7,301.5,295.1
777.4,2211,1.2,-10.6,41,2.18,322,1.7,294.8,301.5,295.2
776.8,2217,1.1,-10.6,41,2.19,323,1.7,294.8,301.6,295.2
776.3,2223,1.1,-10.6,41,2.19,324,1.7,294.8,301.6,295.2
775.7,2229,1.1,-10.6,41,2.19,325,1.6,294.9,301.6,295.3
775.1,2235,1.1,-10.6,41,2.2,326,1.6,294.9,301.7,295.3
774.6,2240,1,-10.6,41,2.2,327,1.6,294.9,301.7,295.3
774,2246,1,-10.6,42,2.2,328,1.6,295,301.8,295.4
773.4,2252,1,-10.6,42,2.21,329,1.5,295,301.8,295.4
772.9,2258,0.9,-10.6,42,2.21,330,1.5,295,301.9,295.4
772.4,2263,0.9,-10.6,42,2.21,331,1.5,295,301.9,295.4
771.9,2269,0.9,-10.6,42,2.21,332,1.4,295.1,301.9,295.5
771.3,2274,0.8,-10.6,42,2.21,333,1.4,295.1,301.9,295.5
770.8,2279,0.8,-10.6,42,2.21,335,1.4,295.1,301.9,295.5
770.3,2285,0.8,-10.6,42,2.21,336,1.4,295.1,301.9,295.5
769.8,2289,0.7,-10.6,42,2.21,337,1.3,295.1,302,295.5
769.4,2294,0.7,-10.7,42,2.2,336,1.4,295.1,301.9,295.5
769,2298,0.6,-10.7,42,2.2,335,1.4,295.1,301.9,295.5
768.5,2303,0.6,-10.7,42,2.2,333,1.5,295.1,301.9,295.5
768.1,2307,0.6,-10.7,42,2.19,332,1.5,295.1,301.9,295.5
767.7,2312,0.5,-10.8,43,2.19,331,1.6,295.1,301.9,295.5
767.1,2318,0.5,-10.8,43,2.19,330,1.6,295.2,301.9,295.6
766.6,2323,0.4,-10.8,43,2.19,329,1.7,295.2,302,295.6
766.1,2329,0.4,-10.8,43,2.19,328,1.7,295.2,302,295.6
765.6,2334,0.4,-10.8,43,2.18,327,1.8,295.2,302,295.6
765,2340,0.3,-10.9,43,2.18,327,1.8,295.2,302,295.6
764.5,2345,0.3,-10.9,43,2.18,326,1.9,295.2,302,295.6
764,2351,0.2,-10.9,43,2.17,325,1.9,295.2,302,295.6
763.4,2357,0.2,-11,43,2.17,324,2,295.2,302,295.6
762.9,2362,0.1,-11,43,2.16,324,2,295.2,302,295.6
762.3,2368,0.1,-11,43,2.16,323,2.1,295.3,302,295.6
761.8,2374,0,-11.1,43,2.16,322,2.1,295.3,301.9,295.6
761.2,2380,0,-11.1,43,2.15,322,2.2,295.3,302,295.7
760.7,2385,-0.1,-11.1,43,2.15,321,2.2,295.3,301.9,295.7
760.2,2391,-0.1,-11.2,43,2.14,321,2.3,295.3,301.9,295.7
759.7,2397,-0.1,-11.2,43,2.14,320,2.3,295.3,301.9,295.7
759.4,2400,-0.2,-11.2,43,2.14,321,2.3,295.3,301.9,295.7
758.6,2408,-0.2,-11.3,43,2.13,323,2.4,295.3,301.9,295.7
758,2414,-0.3,-11.3,43,2.13,324,2.4,295.3,301.9,295.7
757.6,2418,-0.3,-11.3,43,2.12,325,2.4,295.3,301.9,295.7
757.1,2423,-0.4,-11.4,43,2.12,326,2.5,295.4,301.9,295.7
756.6,2429,-0.4,-11.4,43,2.11,327,2.5,295.4,301.9,295.8
756.1,2434,-0.4,-11.4,43,2.11,328,2.5,295.4,301.9,295.8
755.6,2439,-0.5,-11.5,43,2.1,329,2.5,295.4,301.9,295.8
755.1,2445,-0.5,-11.5,43,2.1,330,2.5,295.4,301.9,295.8
754.5,2450,-0.5,-11.5,43,2.09,331,2.6,295.4,302,295.8
754,2456,-0.6,-11.6,43,2.09,332,2.6,295.5,302,295.8
753.5,2461,-0.6,-11.6,43,2.08,333,2.6,295.5,302,295.8
752.9,2467,-0.7,-11.7,43,2.08,334,2.6,295.5,302,295.9
752.4,2473,-0.7,-11.7,43,2.07,335,2.7,295.5,302,295.9
751.8,2479,-0.7,-11.7,43,2.07,335,2.7,295.5,302,295.9
751.3,2485,-0.8,-11.8,43,2.07,336,2.7,295.6,302,295.9
750.7,2491,-0.8,-11.8,43,2.06,337,2.7,295.6,302.1,296
750.2,2497,-0.8,-11.8,43,2.06,338,2.7,295.7,302.1,296.1
749.6,2503,-0.8,-11.8,43,2.06,339,2.8,295.7,302.1,296.1
749.1,2509,-0.8,-11.9,43,2.05,340,2.8,295.8,302.2,296.2
748.5,2514,-0.8,-11.9,43,2.05,342,2.9,295.9,302.2,296.2
748,2520,-0.8,-11.9,43,2.05,344,3.1,295.9,302.3,296.3
747.5,2525,-0.8,-12,43,2.04,346,3.2,296,302.3,296.3
746.9,2531,-0.8,-12,42,2.04,347,3.4,296,302.4,296.4
746.4,2537,-0.8,-12,42,2.04,349,3.5,296.1,302.4,296.4
745.9,2542,-0.8,-12.1,42,2.03,350,3.7,296.1,302.5,296.5
745.4,2548,-0.8,-12.1,42,2.03,352,3.8,296.2,302.5,296.5
744.9,2554,-0.8,-12.1,42,2.03,353,4,296.2,302.5,296.6
744.4,2559,-0.8,-12.1,42,2.02,354,4.1,296.3,302.6,296.6
743.9,2565,-0.9,-12.2,42,2.02,355,4.3,296.3,302.6,296.7
743.4,2570,-0.9,-12.2,42,2.01,356,4.4,296.3,302.6,296.7
742.9,2575,-0.9,-12.3,42,2.01,357,4.5,296.3,302.6,296.7
742.4,2580,-1,-12.3,42,2,358,4.7,296.4,302.6,296.7
742,2584,-1,-12.3,42,2,359,4.8,296.4,302.6,296.7
741.6,2589,-1,-12.4,42,1.99,359,4.9,296.4,302.6,296.7
741.1,2594,-1.1,-12.4,42,1.99,360,5.1,296.4,302.6,296.8
740.7,2598,-1.1,-12.5,42,1.98,1,5.2,296.4,302.6,296.8
740.3,2603,-1.1,-12.5,42,1.98,1,5.4,296.4,302.6,296.8
739.8,2607,-1.2,-12.5,42,1.97,2,5.6,296.4,302.6,296.8
739.4,2612,-1.2,-12.6,42,1.97,3,5.7,296.5,302.6,296.8
738.9,2616,-1.2,-12.6,42,1.96,3,5.8,296.5,302.6,296.8
738.5,2621,-1.2,-12.7,42,1.96,2,5.8,296.5,302.6,296.9
738.1,2626,-1.3,-12.7,42,1.95,2,5.8,296.5,302.6,296.9
737.6,2631,-1.3,-12.7,41,1.95,2,5.9,296.5,302.6,296.9
737.2,2636,-1.3,-12.8,41,1.94,2,5.9,296.5,302.6,296.9
736.7,2641,-1.4,-12.8,41,1.94,2,5.9,296.6,302.6,296.9
736.3,2646,-1.4,-12.9,41,1.93,2,6,296.6,302.6,296.9
735.9,2651,-1.4,-12.9,41,1.92,2,6,296.6,302.6,296.9
735.4,2655,-1.5,-12.9,41,1.92,2,6.1,296.6,302.6,297
735,2660,-1.5,-13,41,1.91,2,6.1,296.6,302.6,297
734.6,2664,-1.5,-13,41,1.91,2,6.1,296.6,302.6,297
734.2,2669,-1.6,-13.1,41,1.9,2,6.2,296.6,302.6,297
733.7,2673,-1.6,-13.1,41,1.9,2,6.2,296.7,302.6,297
733.3,2678,-1.6,-13.2,41,1.89,2,6.3,296.7,302.6,297
732.9,2682,-1.7,-13.2,41,1.89,2,6.3,296.7,302.6,297
732.5,2687,-1.7,-13.2,41,1.88,2,6.3,296.7,302.6,297
732,2692,-1.7,-13.3,41,1.87,2,6.4,296.7,302.6,297.1
731.6,2697,-1.7,-13.4,40,1.85,2,6.4,296.8,302.6,297.1
731.2,2701,-1.7,-13.5,40,1.84,2,6.4,296.8,302.6,297.1
730.7,2706,-1.7,-13.6,40,1.83,2,6.5,296.9,302.6,297.2
730.3,2711,-1.8,-13.7,40,1.81,2,6.6,296.9,302.6,297.2
729.8,2716,-1.8,-13.8,39,1.8,3,6.7,296.9,302.6,297.3
729.4,2721,-1.8,-13.9,39,1.79,3,6.9,297,302.6,297.3
728.9,2726,-1.8,-14,39,1.77,3,7,297,302.6,297.3
728.4,2731,-1.8,-14.1,38,1.76,4,7.1,297.1,302.6,297.4
727.8,2737,-1.8,-14.2,38,1.74,4,7.2,297.1,302.6,297.4
727.3,2743,-1.8,-14.3,38,1.73,5,7.4,297.2,302.6,297.5
726.8,2749,-1.8,-14.4,37,1.72,5,7.5,297.2,302.7,297.5
726.3,2754,-1.8,-14.5,37,1.7,5,7.6,297.3,302.7,297.6
725.8,2760,-1.8,-14.7,37,1.69,6,7.7,297.3,302.7,297.6
725.3,2766,-1.9,-14.8,37,1.68,6,7.9,297.4,302.7,297.7
724.7,2771,-1.9,-14.9,36,1.66,6,8,297.4,302.7,297.7
724.2,2777,-1.9,-15,36,1.65,6,8.1,297.4,302.7,297.7
723.7,2783,-1.9,-15.1,36,1.63,7,8.2,297.5,302.7,297.8
723.2,2788,-1.9,-15.2,35,1.62,7,8.4,297.5,302.7,297.8
722.7,2794,-2,-15.3,35,1.6,7,8.5,297.6,302.7,297.8
722.2,2799,-2,-15.5,35,1.59,8,8.6,297.6,302.7,297.9
721.7,2804,-2,-15.6,35,1.58,8,8.7,297.6,302.7,297.9
721.3,2810,-2,-15.7,34,1.56,8,8.9,297.7,302.6,297.9
720.8,2815,-2,-15.8,34,1.55,8,9,297.7,302.6,298
720.3,2820,-2,-15.9,34,1.53,8,9.1,297.8,302.6,298
719.8,2825,-2.1,-16.1,33,1.52,8,9.2,297.8,302.6,298.1
719.4,2830,-2.1,-16.2,33,1.5,8,9.4,297.8,302.6,298.1
718.9,2835,-2.1,-16.3,33,1.49,8,9.5,297.9,302.6,298.1
718.5,2840,-2.1,-16.4,33,1.48,8,9.6,297.9,302.6,298.2
718.1,2845,-2.1,-16.4,32,1.47,8,9.8,297.9,302.6,298.2
717.6,2850,-2.1,-16.5,32,1.46,8,9.9,298,302.7,298.2
717.2,2855,-2.1,-16.6,32,1.45,8,10,298,302.7,298.3
716.7,2860,-2.2,-16.7,32,1.44,8,10.1,298,302.7,298.3
716.3,2865,-2.2,-16.8,32,1.43,8,10.3,298.1,302.7,298.3
715.8,2870,-2.2,-16.9,31,1.42,8,10.4,298.1,302.7,298.4
715.4,2875,-2.2,-17,31,1.41,8,10.5,298.2,302.7,298.4
715,2879,-2.2,-17.1,31,1.4,8,10.7,298.2,302.7,298.4
714.5,2884,-2.2,-17.1,31,1.4,8,10.8,298.2,302.7,298.5
714.1,2889,-2.2,-17.2,31,1.39,8,10.9,298.3,302.7,298.5
713.7,2893,-2.2,-17.3,30,1.38,8,11,298.3,302.7,298.6
713.3,2898,-2.3,-17.4,30,1.37,8,11.2,298.3,302.7,298.6
712.8,2903,-2.3,-17.5,30,1.36,8,11.3,298.3,302.7,298.6
712.4,2908,-2.3,-17.5,30,1.36,8,11.4,298.4,302.7,298.6
712,2913,-2.4,-17.6,30,1.35,8,11.5,298.4,302.7,298.6
711.5,2918,-2.4,-17.6,30,1.34,8,11.6,298.4,302.7,298.6
711.1,2923,-2.4,-17.7,30,1.34,8,11.7,298.4,302.7,298.6
710.6,2928,-2.5,-17.8,30,1.33,8,11.8,298.4,302.7,298.7
710.2,2933,-2.5,-17.8,30,1.33,7,11.9,298.4,302.7,298.7
709.7,2938,-2.5,-17.9,30,1.32,7,12,298.5,302.7,298.7
709.2,2943,-2.6,-17.9,30,1.31,7,12.1,298.5,302.7,298.7
708.8,2948,-2.6,-18,29,1.31,7,12.2,298.5,302.7,298.7
708.3,2954,-2.6,-18.1,29,1.3,6,12.3,298.5,302.7,298.8
707.8,2959,-2.7,-18.1,29,1.3,6,12.3,298.6,302.7,298.8
707.4,2964,-2.7,-18.2,29,1.29,6,12.4,298.6,302.7,298.8
706.9,2969,-2.7,-18.3,29,1.28,6,12.5,298.6,302.8,298.8
706.5,2974,-2.7,-18.3,29,1.28,5,12.6,298.6,302.8,298.9
706.1,2978,-2.8,-18.4,29,1.27,5,12.7,298.6,302.8,298.9
705.7,2983,-2.8,-18.4,29,1.27,5,12.8,298.7,302.8,298.9
705.3,2988,-2.8,-18.5,29,1.26,5,12.9,298.7,302.8,298.9
704.9,2992,-2.8,-18.6,29,1.26,5,13,298.7,302.8,298.9
704.5,2996,-2.9,-18.6,29,1.25,4,13.1,298.7,302.8,299
704.1,3001,-2.9,-18.7,28,1.24,4,13.2,298.8,302.8,299
703.7,3005,-2.9,-18.7,28,1.24,4,13.3,298.8,302.8,299
703.3,3010,-2.9,-18.8,28,1.23,4,13.4,298.8,302.8,299
702.9,3014,-3,-18.9,28,1.23,4,13.4,298.8,302.8,299
702.5,3018,-3,-18.9,28,1.22,5,13.5,298.8,302.8,299.1
702.1,3023,-3,-19,28,1.21,5,13.5,298.9,302.8,299.1
701.7,3028,-3,-19.1,28,1.21,5,13.6,298.9,302.8,299.1
701.3,3032,-3,-19.2,28,1.2,6,13.6,298.9,302.8,299.1
700.9,3037,-3.1,-19.3,27,1.19,6,13.7,298.9,302.8,299.2
700.5,3042,-3.1,-19.4,27,1.18,6,13.8,299,302.8,299.2
700,3047,-3.1,-19.5,27,1.17,7,13.8,299,302.8,299.2
699.7,3050,-3.1,-19.6,27,1.16,7,13.9,299,302.8,299.2
699.3,3055,-3.1,-19.7,27,1.15,7,14,299.1,302.8,299.3
698.9,3059,-3.1,-19.8,26,1.14,8,14,299.1,302.8,299.3
698.5,3063,-3.2,-19.9,26,1.13,8,14.1,299.1,302.8,299.3
698.1,3068,-3.2,-20,26,1.12,8,14.1,299.2,302.8,299.4
697.7,3072,-3.2,-20.1,26,1.11,9,14.2,299.2,302.8,299.4
697.3,3077,-3.2,-20.2,26,1.1,9,14.3,299.2,302.8,299.4
696.9,3082,-3.2,-20.3,25,1.09,9,14.3,299.2,302.8,299.4
696.4,3087,-3.3,-20.4,25,1.08,10,14.4,299.3,302.8,299.5
696,3092,-3.3,-20.5,25,1.07,10,14.5,299.3,302.8,299.5
695.6,3097,-3.3,-20.6,25,1.06,10,14.5,299.3,302.8,299.5
695.1,3102,-3.3,-20.7,25,1.05,11,14.6,299.4,302.8,299.6
694.7,3107,-3.3,-20.9,24,1.04,11,14.6,299.4,302.8,299.6
694.3,3112,-3.4,-21,24,1.04,11,14.6,299.4,302.8,299.6
693.9,3117,-3.4,-21.1,24,1.03,11,14.6,299.4,302.8,299.6
693.5,3122,-3.4,-21.2,24,1.02,11,14.6,299.5,302.8,299.6
693.1,3126,-3.4,-21.3,24,1.01,11,14.6,299.5,302.8,299.7
692.7,3131,-3.5,-21.4,24,1,12,14.7,299.5,302.8,299.7
692.3,3135,-3.5,-21.5,23,0.99,12,14.7,299.5,302.8,299.7
691.9,3139,-3.5,-21.6,23,0.98,12,14.7,299.6,302.8,299.7
691.5,3143,-3.5,-21.7,23,0.97,12,14.7,299.6,302.8,299.7
691.1,3147,-3.6,-21.8,23,0.96,12,14.7,299.6,302.8,299.8
690.7,3152,-3.6,-22,23,0.95,12,14.7,299.6,302.8,299.8
690.3,3157,-3.6,-22.1,22,0.94,13,14.7,299.6,302.7,299.8
689.9,3162,-3.6,-22.3,22,0.93,13,14.7,299.7,302.7,299.8
689.5,3167,-3.7,-22.4,22,0.92,13,14.7,299.7,302.7,299.8
689.1,3171,-3.7,-22.6,22,0.91,13,14.7,299.7,302.7,299.9
688.7,3176,-3.7,-22.7,21,0.9,13,14.7,299.7,302.7,299.9
688.2,3181,-3.7,-22.9,21,0.88,13,14.7,299.8,302.7,299.9
687.8,3185,-3.8,-23,21,0.87,13,14.8,299.8,302.7,299.9
687.4,3190,-3.8,-23.2,21,0.86,14,14.8,299.8,302.7,300
687,3195,-3.8,-23.3,20,0.85,14,14.8,299.8,302.6,300
686.7,3199,-3.8,-23.5,20,0.84,14,14.7,299.8,302.6,300
686.3,3204,-3.9,-23.7,20,0.83,14,14.6,299.9,302.6,300
685.9,3208,-3.9,-23.8,20,0.82,15,14.6,299.9,302.6,300
685.5,3212,-3.9,-24,19,0.8,15,14.5,299.9,302.6,300.1
685.2,3216,-3.9,-24.1,19,0.8,15,14.4,299.9,302.6,300.1
684.7,3220,-4,-24.2,19,0.79,16,14.4,300,302.6,300.1
684.3,3225,-4,-24.3,19,0.78,16,14.3,300,302.6,300.1
683.8,3230,-4,-24.4,19,0.77,16,14.2,300,302.6,300.2
683.4,3236,-4,-24.5,19,0.77,17,14.1,300,302.6,300.2
682.9,3242,-4,-24.7,18,0.76,17,14.1,300.1,302.6,300.2
682.5,3247,-4.1,-24.8,18,0.75,18,14,300.1,302.6,300.2
682,3253,-4.1,-24.9,18,0.74,18,14,300.1,302.6,300.3
681.6,3258,-4.1,-25,18,0.74,18,13.9,300.2,302.6,300.3
681.2,3262,-4.1,-25.1,18,0.73,19,13.8,300.2,302.6,300.3
680.7,3267,-4.2,-25.2,18,0.72,19,13.8,300.2,302.7,300.4
680.3,3272,-4.2,-25.4,17,0.72,19,13.7,300.2,302.6,300.4
679.9,3277,-4.2,-25.5,17,0.71,20,13.6,300.3,302.7,300.4
679.4,3282,-4.2,-25.5,17,0.71,20,13.6,300.4,302.7,300.5
679,3287,-4.2,-25.5,17,0.71,21,13.5,300.4,302.8,300.6
678.6,3292,-4.1,-25.5,17,0.71,21,13.5,300.5,302.9,300.6
678.1,3297,-4.1,-25.6,17,0.7,21,13.4,300.6,303,300.7
677.7,3303,-4.1,-25.6,17,0.7,22,13.4,300.7,303.1,300.8
677.2,3308,-4.1,-25.6,17,0.7,22,13.4,300.8,303.2,300.9
676.8,3313,-4,-25.6,17,0.7,22,13.4,300.9,303.2,301
676.4,3318,-4,-25.6,17,0.7,22,13.4,300.9,303.3,301.1
675.9,3323,-4,-25.6,17,0.7,23,13.4,301,303.4,301.2
675.5,3328,-4,-25.6,17,0.7,23,13.4,301.1,303.5,301.2
