PRES hPa,HGHT m,TEMP C,DWPT C,RELH %,MIXR g/kg,DRCT deg,SPED m/s,THTA K,THTE K,THTV K
846.7,1474,16.2,-0.9,31,4.23,162,4.1,303.4,316.6,304.2
845.7,1484,16,-1.5,30,4.05,134,3.6,303.3,315.9,304.1
844.7,1494,15.8,-2.1,29,3.88,135,3.6,303.2,315.3,304
843.7,1504,15.6,-2.7,28,3.71,135,3.6,303.1,314.7,303.8
842.8,1514,15.4,-3.3,27,3.55,136,3.6,303,314.1,303.7
841.8,1524,15.3,-3.9,26,3.39,137,3.6,302.9,313.6,303.6
840.8,1533,15.1,-4.6,25,3.23,138,3.6,302.8,313,303.4
839.8,1544,14.9,-5.3,24,3.07,140,3.6,302.8,312.4,303.3
839.1,1553,14.8,-5.3,24,3.06,142,3.6,302.8,312.4,303.3
838.2,1563,14.7,-5.4,24,3.05,144,3.6,302.8,312.4,303.3
837.3,1573,14.6,-5.4,25,3.04,146,3.6,302.8,312.3,303.3
836.4,1580,14.6,-5.5,25,3.03,148,3.6,302.8,312.3,303.3
835.5,1586,14.5,-5.5,25,3.03,150,3.6,302.8,312.3,303.3
834.9,1593,14.4,-5.6,25,3.02,152,3.6,302.7,312.2,303.3
834.2,1600,14.3,-5.6,25,3.01,154,3.6,302.7,312.2,303.3
833.5,1607,14.2,-5.7,25,3,156,3.7,302.7,312.1,303.2
832.8,1614,14.1,-5.7,25,2.99,157,3.7,302.7,312.1,303.2
832.1,1621,14,-5.8,25,2.98,158,3.7,302.6,312,303.2
831.4,1628,13.9,-5.8,25,2.97,160,3.8,302.6,312,303.2
830.8,1635,13.8,-5.9,25,2.97,161,3.8,302.6,311.9,303.1
830.2,1641,13.7,-5.9,25,2.96,162,3.9,302.5,311.9,303.1
829.6,1647,13.7,-5.9,25,2.96,163,3.9,302.5,311.8,303.1
828.9,1654,13.6,-5.9,25,2.96,164,4,302.5,311.8,303.1
828.3,1660,13.5,-5.9,25,2.96,165,4,302.5,311.8,303.1
827.7,1666,13.4,-6,25,2.96,166,4.1,302.5,311.8,303
827,1672,13.4,-6,26,2.96,167,4.1,302.5,311.8,303
826.4,1679,13.3,-6,26,2.96,168,4.2,302.5,311.8,303
825.8,1685,13.2,-6,26,2.96,169,4.2,302.5,311.8,303
825.1,1692,13.1,-6,26,2.96,170,4.3,302.5,311.8,303
824.5,1699,13.1,-6,26,2.96,170,4.4,302.4,311.7,303
823.8,1705,13,-6,26,2.95,170,4.4,302.4,311.7,303
823.1,1712,12.9,-6,26,2.95,170,4.5,302.4,311.7,303
822.4,1719,12.8,-6.1,26,2.95,170,4.6,302.4,311.7,303
821.7,1726,12.8,-6.1,26,2.95,170,4.6,302.4,311.7,303
821,1734,12.7,-6.1,26,2.96,170,4.7,302.4,311.7,303
820.3,1741,12.6,-6.1,27,2.96,170,4.8,302.4,311.7,303
819.6,1748,12.6,-6.1,27,2.96,170,4.9,302.4,311.7,303
818.9,1755,12.5,-6.1,27,2.96,170,4.9,302.4,311.7,302.9
818.3,1762,12.4,-6.1,27,2.96,170,5,302.4,311.7,302.9
817.6,1769,12.3,-6.1,27,2.96,170,5.1,302.4,311.7,302.9
816.9,1776,12.3,-6.1,27,2.96,169,5.1,302.4,311.7,302.9
816.2,1783,12.2,-6.1,27,2.96,169,5.2,302.4,311.7,302.9
815.5,1790,12.1,-6.1,27,2.96,169,5.3,302.4,311.7,302.9
814.9,1796,12,-6.1,28,2.96,169,5.4,302.4,311.7,302.9
814.5,1800,12,-6.1,28,2.96,169,5.4,302.4,311.7,302.9
813.7,1809,11.9,-6.2,28,2.96,169,5.5,302.3,311.6,302.9
813.1,1815,11.8,-6.2,28,2.96,169,5.5,302.3,311.6,302.9
812.4,1821,11.7,-6.2,28,2.96,169,5.5,302.3,311.6,302.8
811.8,1828,11.7,-6.2,28,2.96,169,5.4,302.3,311.6,302.8
811.2,1835,11.6,-6.2,28,2.96,169,5.4,302.3,311.6,302.8
810.5,1841,11.5,-6.3,28,2.95,170,5.4,302.3,311.5,302.8
809.8,1848,11.4,-6.3,28,2.95,170,5.4,302.3,311.5,302.8
809.2,1854,11.3,-6.3,28,2.95,170,5.3,302.2,311.5,302.8
808.5,1862,11.3,-6.3,29,2.95,170,5.3,302.2,311.5,302.8
807.8,1869,11.2,-6.3,29,2.94,170,5.3,302.2,311.5,302.7
807.1,1877,11.1,-6.4,29,2.94,170,5.3,302.2,311.4,302.7
806.4,1884,11,-6.4,29,2.94,170,5.3,302.2,311.4,302.7
805.7,1892,11,-6.4,29,2.94,170,5.2,302.2,311.4,302.7
805,1900,10.9,-6.4,29,2.93,170,5.2,302.2,311.4,302.7
804.2,1907,10.8,-6.5,29,2.93,170,5.2,302.2,311.4,302.7
803.5,1914,10.7,-6.5,29,2.93,170,5.2,302.2,311.4,302.7
802.9,1920,10.6,-6.5,29,2.92,170,5.1,302.2,311.3,302.7
802.2,1927,10.6,-6.5,29,2.92,170,5.1,302.2,311.3,302.7
801.6,1934,10.5,-6.6,30,2.92,170,5.1,302.2,311.3,302.7
800.9,1941,10.4,-6.6,30,2.92,171,5.1,302.1,311.3,302.7
800.3,1947,10.4,-6.6,30,2.91,171,5.1,302.1,311.3,302.7
799.6,1954,10.3,-6.6,30,2.91,171,5,302.1,311.3,302.7
799,1961,10.2,-6.6,30,2.91,172,5,302.1,311.3,302.7
798.4,1967,10.1,-6.7,30,2.9,172,5,302.1,311.2,302.6
797.8,1974,10.1,-6.7,30,2.9,173,5,302.1,311.2,302.6
797.2,1981,10,-6.7,30,2.9,173,5,302.1,311.2,302.6
796.5,1987,9.9,-6.8,30,2.89,174,5,302.1,311.2,302.6
795.9,1993,9.9,-6.8,30,2.89,174,4.9,302.1,311.2,302.6
795.4,1999,9.8,-6.8,30,2.89,175,4.9,302.1,311.1,302.6
794.8,2005,9.7,-6.8,30,2.88,176,4.9,302,311.1,302.6
794.3,2011,9.7,-6.8,31,2.88,176,4.9,302,311.1,302.6
793.8,2016,9.6,-6.8,31,2.88,177,4.9,302,311.1,302.6
793.2,2021,9.5,-6.8,31,2.88,177,4.9,302,311.1,302.6
792.7,2027,9.5,-6.9,31,2.88,178,4.9,302,311.1,302.6
792.1,2032,9.4,-6.9,31,2.88,178,4.8,302,311.1,302.6
791.6,2037,9.4,-6.9,31,2.88,179,4.8,302,311.1,302.6
791.1,2043,9.3,-6.9,31,2.88,180,4.8,302,311.1,302.5
790.6,2048,9.3,-6.9,31,2.88,180,4.8,302,311.1,302.5
790.1,2054,9.2,-6.9,31,2.88,181,4.8,302,311.1,302.5
789.6,2059,9.1,-6.9,31,2.88,181,4.8,302,311.1,302.5
789,2065,9.1,-6.9,32,2.88,182,4.8,302,311.1,302.5
788.5,2070,9,-6.9,32,2.88,182,4.7,302,311,302.5
787.9,2076,9,-6.9,32,2.88,181,4.7,302,311,302.5
787.4,2082,8.9,-6.9,32,2.88,181,4.7,302,311,302.5
786.8,2088,8.8,-7,32,2.88,181,4.6,302,311,302.5
786.3,2093,8.8,-7,32,2.88,180,4.6,302,311,302.5
785.7,2100,8.7,-7,32,2.89,180,4.5,302,311,302.5
785.2,2105,8.7,-7,32,2.89,180,4.5,302,311,302.5
784.6,2111,8.6,-7,32,2.89,180,4.5,302,311.1,302.5
